"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"315","RT @CBR: Mark Ruffalo Was Yelled At By Disney For Accidentally Livestreaming #ThorRagnarok https://t.co/xtstTaVzhn
#AvengersInfinityWar htt…",FALSE,0,NA,2018-04-25 21:07:45,FALSE,NA,"989249629840539648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BIGstevecw",5,TRUE,FALSE,NA,NA
"316","RT @kamajeans: Thanos is coming
#AvengersInfinityWar GiveAway

Follow this account
We have an announcement tomorrow

There's something for…",FALSE,0,NA,2018-04-25 21:07:45,FALSE,NA,"989249629421228033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oba_acquah",8,TRUE,FALSE,NA,NA
"317","#AvengersInfinityWar - Stunning, hilarious &amp; heartbreaking.
Technically well sounded. #Thanos ������ &amp; Perfect screen sp… https://t.co/xLz3GcsQp2",FALSE,1,NA,2018-04-25 21:07:45,TRUE,NA,"989249627588263942",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlackandwhiteRW",0,FALSE,FALSE,NA,NA
"318","Ils ont menti sur la durée du film, il dure 20 minutes quoi #AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:07:45,FALSE,NA,"989249626795634690",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnthonynBouchet",0,FALSE,FALSE,NA,NA
"319","Tomorrow is my watch of #AvengersInfinityWar . Lets rage.",FALSE,0,NA,2018-04-25 21:07:44,FALSE,NA,"989249624656433152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GabrauI",0,FALSE,FALSE,NA,NA
"320","RT @Gamecash_fr: [#Concours������] Pour la sortie du film #AvengersInfinityWar, Gamecash vous fait gagner les POP d'Iron Man, Groot ou Thor ! ������…",FALSE,0,NA,2018-04-25 21:07:43,FALSE,NA,"989249621993115649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LassJack",478,TRUE,FALSE,NA,NA
"321","RT @PorPparn: รีวิว #AvengersInfinityWar #InfinityWarTH 
1. Thor คือผัว
2. Thor คือผัว
3. Thor คือผัว
.
.
.
.
.
.
.
100. Thor คือผัว!!!!!!!…",FALSE,0,NA,2018-04-25 21:07:43,FALSE,NA,"989249621867167744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chnisxra",184,TRUE,FALSE,NA,NA
"322","I remember playing with all my toys mixed up, going on awesome adventures together. #AvengersInfinityWar felt like… https://t.co/8ThuRRN0wm",FALSE,1,"mukamasentunut",2018-04-25 21:07:42,TRUE,"989195909576773632","989249617102540802","931455963059642368","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mukamasentunut",0,FALSE,FALSE,NA,NA
"323","RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @BoxLunchGifts exclusive Unmasked Iron Spider Pop! #AvengersInfinityWar…",FALSE,0,NA,2018-04-25 21:07:41,FALSE,NA,"989249613067640837",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TebbuttSarah",14104,TRUE,FALSE,NA,NA
"324","RT @Jack_T_Daniels: DC: tying in 5 characters is so hard, we don't see this happening ever again. Especially not with even more characters.…",FALSE,0,NA,2018-04-25 21:07:40,FALSE,NA,"989249606193164288",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Jennybeth98",1,TRUE,FALSE,NA,NA
"325","RT @Ukenation826: #AvengersInfinityWar
สิ่งที่เราประทับใจนะคะะ
1.ทุกฉากที่หมอแปลกออก
.
.
.
.
.
.
100.ทุกฉากที่หมอแปลกออก https://t.co/aH6Pt…",FALSE,0,NA,2018-04-25 21:07:39,FALSE,NA,"989249604389552129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chnisxra",45,TRUE,FALSE,NA,NA
"326","RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @BoxLunchGifts exclusive Unmasked Iron Spider Pop! #AvengersInfinityWar…",FALSE,0,NA,2018-04-25 21:07:38,FALSE,NA,"989249600186998784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ozrax",14104,TRUE,FALSE,NA,NA
"327","RT @getFANDOM: #AvengersInfinityWar pulled off what no other franchise has done. (Spoiler Free) https://t.co/VhWXZcYIX9",FALSE,0,NA,2018-04-25 21:07:37,FALSE,NA,"989249597104115712",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KayDMusiQ",7,TRUE,FALSE,NA,NA
"328","RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @BoxLunchGifts exclusive Unmasked Iron Spider Pop! #AvengersInfinityWar…",FALSE,0,NA,2018-04-25 21:07:37,FALSE,NA,"989249596839907328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dd33Dan",14104,TRUE,FALSE,NA,NA
"329","RT @MarveIFacts: There will be just ONE post credit scene in #AvengersInfinityWar https://t.co/ogMbSbuMlt",FALSE,0,NA,2018-04-25 21:07:37,FALSE,NA,"989249596319764481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","little_muffin05",485,TRUE,FALSE,NA,NA
"330","RT @Syarif_Drift1: RIP 

Vision
Loki
Heimdall
Dr. Strange
Wanda
Black Panther
Winter Soldier
Hulk
Spiderman
Gamora
Drax
Teen Grood
Nick Fur…",FALSE,0,NA,2018-04-25 21:07:37,FALSE,NA,"989249593631232000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zaynsmilkshake_",11,TRUE,FALSE,NA,NA
"331","Hulk on le vois presque pas dans #AvengersInfinityWar sauf au début",FALSE,1,NA,2018-04-25 21:07:35,FALSE,NA,"989249584827428864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","estebanblsm",1,FALSE,FALSE,NA,NA
"332","RT @MCU_Tweets: With an 88% critic approval from 106 reviews, #AvengersInfinityWar is now ""Certified Fresh"" on @RottenTomatoes! https://t.c…",FALSE,0,NA,2018-04-25 21:07:34,FALSE,NA,"989249583783047169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thatsexylord",358,TRUE,FALSE,NA,NA
"333","Après vu #ReadyPlayerOne il y a quelques jours, #AvengersInfinityWar  pique les yeux de temps en temps niveau FX ..… https://t.co/hBEHvvDtgF",FALSE,0,NA,2018-04-25 21:07:31,TRUE,NA,"989249571317534726",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThomsAdam",0,FALSE,FALSE,NA,NA
"334","I saw #AvengersInfinityWar last night and the only thing I’ll say is, that I can’t wait for @crissles and @KidFury’s reaction.",FALSE,1,NA,2018-04-25 21:07:30,FALSE,NA,"989249564740800513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IfyNwadiwe",0,FALSE,FALSE,NA,NA
"335","#AvengersInfinityWar one word ... Madness!! ������",FALSE,0,NA,2018-04-25 21:07:28,FALSE,NA,"989249557535051781",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rochester_9",0,FALSE,FALSE,NA,NA
"336","RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @Walmart Exclusive Thanos Pop!  #AvengersInfinityWar #Thanos https://t.…",FALSE,0,NA,2018-04-25 21:07:27,FALSE,NA,"989249553651130369",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","S0R3NTAY10R",14077,TRUE,FALSE,NA,NA
"337","PPUUMMPED! to watch #AvengersInfinityWar at midnight! Never been so pumped for a film before!!",FALSE,0,NA,2018-04-25 21:07:26,FALSE,NA,"989249550597672960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MouFl0w",0,FALSE,FALSE,NA,NA
"338","#AvengersInfinityWar PUTAIN PUTAIN PUTAIN @caamr_",FALSE,1,NA,2018-04-25 21:07:26,FALSE,NA,"989249549305876482",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BlandineBarey",0,FALSE,FALSE,NA,NA
"339","RT @princebarite: กูว่าฝ่าบาทใหญ่ที่สุดละ ใหญ่ในใหญ่ เผลอมองอยู่นิดหน่อย มีใครคิดเหมือนกันบ้าง #AvengersInfinityWar #InfinityWarTH  #Avenge…",FALSE,0,NA,2018-04-25 21:07:22,FALSE,NA,"989249531098247168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jhatakemeaw56",217,TRUE,FALSE,NA,NA
"340","RT @CinesUnidos: ¡������ATENCIÓN FANÁTICOS������! A partir de mañana a las 5:00pm podrás comprar tus entradas para #AvengersInfinityWar en TODAS nues…",FALSE,0,NA,2018-04-25 21:07:21,FALSE,NA,"989249529525436416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soylibrano",30,TRUE,FALSE,NA,NA
"341","RT @JKkoniwa: โคตรสปอย #AvengersInfinityWar #InfinityWarTH https://t.co/IlTbRTjh1z",FALSE,0,NA,2018-04-25 21:07:21,FALSE,NA,"989249529479286784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pichayapak_mai",7587,TRUE,FALSE,NA,NA
"342","RT @CinemasNic: Amigos de Cinemas

Con mucha alegría les comunicamos que #AvengersInfinityWar llegará a Cinemas este viernes 27 de abril. P…",FALSE,0,NA,2018-04-25 21:07:21,FALSE,NA,"989249528720232448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clsttt",18,TRUE,FALSE,NA,NA
"343","One more day #AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:07:21,FALSE,NA,"989249526832750593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AR_15zh",0,FALSE,FALSE,NA,NA
"344","RT @kamajeans: Thanos is coming
#AvengersInfinityWar GiveAway

Follow this account
We have an announcement tomorrow

There's something for…",FALSE,0,NA,2018-04-25 21:07:20,FALSE,NA,"989249525574459394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heckma_",8,TRUE,FALSE,NA,NA
"345","00 Começa #AvengersInfinityWar e jà to infartando imagina quando estiver dentro da sala...",FALSE,0,NA,2018-04-25 21:07:18,FALSE,NA,"989249517139779584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tisilvar",0,FALSE,FALSE,NA,NA
"346","RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @BoxLunchGifts exclusive Unmasked Iron Spider Pop! #AvengersInfinityWar…",FALSE,0,NA,2018-04-25 21:07:17,FALSE,NA,"989249513226301440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","casm3137",14104,TRUE,FALSE,NA,NA
"347","RT @wish74_: ธานอสเป็นตัวร้ายที่โหดสุดเท่าที่เคยดูมา อยากโกรธแต่ก็โกรธไม่ลงอ่ะ นางมีเหตุผลของนาง #InfinityWarTH #InfinityWar #AvengersInfin…",FALSE,0,NA,2018-04-25 21:07:16,FALSE,NA,"989249508163837952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","minasangdesu",34,TRUE,FALSE,NA,NA
"348","On apprend que le crime le plus lourdement condamnable en ce moment est la divulgation de SPOILERS à propos du film… https://t.co/vSxrOC8kW3",FALSE,0,NA,2018-04-25 21:07:16,TRUE,NA,"989249505827741699",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","babass08",0,FALSE,FALSE,NA,NA
"349","RT @dnnttw7: (Plz rt) เพื่อนเป็นลูคิเมียต้องการใช้เกล็ดเป็นจำนวนมาก ใครสะดวกบริจาคได้ที่รพ.ศูนย์ขอนแก่นนะคะ ขอบคุณมากๆค่ะ [หรือติดต่อเบอร์ใ…",FALSE,0,NA,2018-04-25 21:07:15,FALSE,NA,"989249502753144833",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bonus_BAY17",46,TRUE,FALSE,NA,NA
"350","RT @doddleoddle: saw #AvengersInfinityWar last night and it was e p i c

i squealed and laughed and cried and gasped and i can’t sAy Much E…",FALSE,0,NA,2018-04-25 21:07:15,FALSE,NA,"989249502329655296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nieznanafangirl",589,TRUE,FALSE,NA,NA
"351","RT @FunkoPOPFr: ������ #Concours #FunkoPOP #Marvel ������

������ Gagne ta figurine funko pop du film ������ #AvengersInfinityWar ������ 

Comment participer: 

1️⃣…",FALSE,0,NA,2018-04-25 21:07:14,FALSE,NA,"989249500584841216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","client_lambda",1400,TRUE,FALSE,NA,NA
"352","RT @Amirosie: I’m a woman of many words and I’m pretty speechless right about now. Wow #AvengersInfinityWar https://t.co/Adf7ODrJGY",FALSE,0,NA,2018-04-25 21:07:14,FALSE,NA,"989249500110827525",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KayDMusiQ",5,TRUE,FALSE,NA,NA
"353","RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @BoxLunchGifts exclusive Unmasked Iron Spider Pop! #AvengersInfinityWar…",FALSE,0,NA,2018-04-25 21:07:14,FALSE,NA,"989249497296461824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Timau90",14104,TRUE,FALSE,NA,NA
"354","RT @JKkoniwa: โคตรสปอย #AvengersInfinityWar #InfinityWarTH https://t.co/IlTbRTjh1z",FALSE,0,NA,2018-04-25 21:07:14,FALSE,NA,"989249496918835200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jellyvarin",7587,TRUE,FALSE,NA,NA
"355","Très bien j’vais pleurer jusqu’en 2020. #AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:07:13,FALSE,NA,"989249495853682688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stevix_",0,FALSE,FALSE,NA,NA
"356","Why was I reading an article about #AvengersInfinityWar and the Titanic theme started playing from a playlist in my phone? It’s a sign!!!������������������",FALSE,1,NA,2018-04-25 21:07:13,FALSE,NA,"989249494293368833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Art__Kino",0,FALSE,FALSE,NA,NA
"357","2 hours to go! ������
-
Thank you to everyone who made this picture possible ������������
-
#roadtoinfinitywar #marvel #mcu… https://t.co/ecXIFdguZy",FALSE,0,NA,2018-04-25 21:07:13,TRUE,NA,"989249494213677062",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","mcuassemble",0,FALSE,FALSE,NA,NA
"358","RT @CBNostalgia: Staying on my toes...#AvengersInfinityWar #ThanosDemandsYourSilence #Thanos https://t.co/Tn83MRPjaN",FALSE,0,NA,2018-04-25 21:07:11,FALSE,NA,"989249487020445698",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","clararm_15",21,TRUE,FALSE,NA,NA
"359","@Avengers Infinity War - I just exited the cinema and I can’t wait for part 2 of this movie. The only thing I can s… https://t.co/wwRKEBCA6s",FALSE,0,"Avengers",2018-04-25 21:07:11,TRUE,NA,"989249486789726208","393852070","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EecoRijkenRapp",0,FALSE,FALSE,NA,NA
"360","RT @Sky_LukKaew: ชอบความสัมพันธ์ของ #thor  &amp; #Loki ตั้งแต่thorเรื่องแรก จนมาถึงlnfinitywar มันครบรสทุกอย่างเลยจริงๆ ทั้ง2คนเติบโตกันมากขึ้น…",FALSE,0,NA,2018-04-25 21:07:11,FALSE,NA,"989249486085021698",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","minasangdesu",139,TRUE,FALSE,NA,NA
"361","RT @ChrisPrattOrg: It's a Chris-sandwich!! @prattprattpratt &amp; @chrishemsworth for USA Today! #StarLord #Thor #AvengersInfinityWar https://t…",FALSE,0,NA,2018-04-25 21:07:09,FALSE,NA,"989249479692840960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emily_montag",20,TRUE,FALSE,NA,NA
"362","RT @DrStrangeRP: ""........."" คลานออกมาจากโรง #AvengersInfinityWar #InfinityWarTH https://t.co/RejVZyxToO",FALSE,0,NA,2018-04-25 21:07:08,FALSE,NA,"989249475318202368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marvelous_1999",166,TRUE,FALSE,NA,NA
"363","#AvengersInfinityWar j'ai adoré! Film de folie ! ❤������",FALSE,1,NA,2018-04-25 21:07:08,FALSE,NA,"989249473321816066",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","perrinemera",0,FALSE,FALSE,NA,NA
"364","Space is almost gone at our #AvengersInfinityWar private screening!  Register NOW at https://t.co/9mziy9VcYA and yo… https://t.co/XIuVBPjfbp",FALSE,1,NA,2018-04-25 21:07:08,TRUE,NA,"989249473053384704",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Cleveland_Film",0,FALSE,FALSE,NA,NA
"365","RT @Eml_save: Non mais @Jirayalecochon il me dit quoi ? Genre il a plus de batterie, il boit un coup je sais pas quoi, je regarde les mails…",FALSE,0,NA,2018-04-25 21:07:07,FALSE,NA,"989249469714755584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","IxYnks971",13,TRUE,FALSE,NA,NA
"366","RT @JamesGunn: Folks, be careful of what reviews you read for #AvengersInfinityWar. There are many surprises in the film, and some of them…",FALSE,0,NA,2018-04-25 21:07:07,FALSE,NA,"989249469324648454",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KenraLi22",5307,TRUE,FALSE,NA,NA
"367","The latest The Superhero Movies Daily! https://t.co/0O2LdXxAWm #avengersinfinitywar #nintendoswitch",FALSE,0,NA,2018-04-25 21:07:07,FALSE,NA,"989249467219107849",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","ourmovietalk",0,FALSE,FALSE,NA,NA
"368","don't spoil anything please about #AvengersInfinityWar. i can't watch yet as I have test next week huhu",FALSE,0,NA,2018-04-25 21:07:07,FALSE,NA,"989249467219087360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hanailham_",0,FALSE,FALSE,NA,NA
"369","RT @realzealchamp: The face you make when your movie is pro black empowerment but your fans all happen to be white women telling you how to…",FALSE,0,NA,2018-04-25 21:07:06,FALSE,NA,"989249464740102144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YobooboYobooboY",23,TRUE,FALSE,NA,NA
"370","RT @CinemasNic: Amigos de Cinemas

Con mucha alegría les comunicamos que #AvengersInfinityWar llegará a Cinemas este viernes 27 de abril. P…",FALSE,0,NA,2018-04-25 21:07:06,FALSE,NA,"989249463276523520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoulofScars01",18,TRUE,FALSE,NA,NA
"371","RT @DanCasey: I had to call AAA to help pick my jaw up off the floor after #AvengersInfinityWar. My mind is reeling right now. What a blast…",FALSE,0,NA,2018-04-25 21:07:05,FALSE,NA,"989249461477093376",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KayDMusiQ",21,TRUE,FALSE,NA,NA
"372","RT @anightowltech: 10 Reasons to See Avengers Infinity War - My #NoSpoilers Review: https://t.co/jd5VZi6Id9 #AvengersInfinityWar #InfinityW…",FALSE,0,NA,2018-04-25 21:07:05,FALSE,NA,"989249460948512773",NA,"<a href=""https://www.rehashtag.com"" rel=""nofollow"">ReHashTag Twitter App</a>","splashofdiva",11,TRUE,FALSE,NA,NA
"373","RT @lehuffplay: 20 films Marvel, 6 pierres de l'infini, 1 vidéo pour tout comprendre à ""Avengers 3"", c'est notre vidéo du jour #AvengersInf…",FALSE,0,NA,2018-04-25 21:07:04,FALSE,NA,"989249455739326464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mamy12000",15,TRUE,FALSE,NA,NA
"374","Infinity War...........I won't watch it till another part............TOo Much Pain!!!!!!!!!!!!!!!!… https://t.co/8L1vxJbZEm",FALSE,0,NA,2018-04-25 21:07:03,TRUE,NA,"989249453096947716",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nikolkindlova",0,FALSE,FALSE,NA,NA
"375","RT @allontheboard: If you are lucky enough to be seeing The Avengers: Infinity War tonight, don't reveal any secrets. to others @allonthebo…",FALSE,0,NA,2018-04-25 21:07:01,FALSE,NA,"989249444238553088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pussinpjs1",5,TRUE,FALSE,NA,NA
"376","RT @FabienGllt: Je ne sais pas si c'est l'effet #AvengersInfinityWar mais Philippe Etchebest me fait penser à ... #Thanos 
#TopChef https:/…",FALSE,0,NA,2018-04-25 21:07:00,FALSE,NA,"989249440191041541",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CineSerieAddict",2,TRUE,FALSE,NA,NA
"377","RT @RomeCanza: When Black Dwarf/Cull Obsidian  got transported through a portal by Doctor Strange.

#AvengersInfinityWar https://t.co/Clrs1…",FALSE,0,NA,2018-04-25 21:06:57,FALSE,NA,"989249429117927424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YuwanianTweets",1,TRUE,FALSE,NA,NA
"378","RT @DrexchelAstom: Holy Shit. #AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:06:57,FALSE,NA,"989249428895797248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","XaviChichaPerez",1,TRUE,FALSE,NA,NA
"379","Je peux maintenant le certifier : Personne mais PERSONNE n'est prêt pour #AvengersInfinityWar , je suis encore sous le choc !",FALSE,0,NA,2018-04-25 21:06:54,FALSE,NA,"989249415721488386",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KL_Lefebvre98",0,FALSE,FALSE,NA,NA
"380","#AvengersInfinityWar , soit la première fois que j'ai pleurer en bandant (et c'est la meilleur sensation au monde)",FALSE,0,NA,2018-04-25 21:06:54,FALSE,NA,"989249414228336645",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","darktybou",0,FALSE,FALSE,NA,NA
"381","RT @evanssonx: THE FOUNDING MEMBERS OF THE AVENGERS. 

I’M ALWAYS GONNA BE SUPPORTING MY MAIN NO MATTER  
WHAT. THANK YOU SO MUCH FOR BRING…",FALSE,0,NA,2018-04-25 21:06:51,FALSE,NA,"989249402089844736",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","classy7lynch",133,TRUE,FALSE,NA,NA
"382","RT @IRISNUP1707: พี่ในเฟสเราเอง หาบ้านให้น้อง ช่วยน้องหน่อยนะคะ พี่เค้ายินดีฉีดวัคซีนให้น้องนะ #ทวีตดีคนรีน้อย #หมาหาบ้าน ฝากแท็กนะคะ #เมจิ…",FALSE,0,NA,2018-04-25 21:06:49,FALSE,NA,"989249394959499265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Monster28_11",389,TRUE,FALSE,NA,NA
"383","RT @Eml_save: Non mais @Jirayalecochon il me dit quoi ? Genre il a plus de batterie, il boit un coup je sais pas quoi, je regarde les mails…",FALSE,0,NA,2018-04-25 21:06:47,FALSE,NA,"989249385212018689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArmandTitone",13,TRUE,FALSE,NA,NA
"384","#NowWatching #AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:06:46,FALSE,NA,"989249381839855622",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShaiNicholsonn",0,FALSE,FALSE,NA,NA
"385","Damn only one more night of sleep before #AvengersInfinityWar ������������",FALSE,0,NA,2018-04-25 21:06:46,FALSE,NA,"989249381378359296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hosay23",0,FALSE,FALSE,NA,NA
"386","RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @BoxLunchGifts exclusive Unmasked Iron Spider Pop! #AvengersInfinityWar…",FALSE,0,NA,2018-04-25 21:06:41,FALSE,NA,"989249358351732736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dwilson231",14104,TRUE,FALSE,NA,NA
"387","Update: TOTALEMENT EN PLS ET EN INCOMPRÉHENSION TOTALE!!!! (cc @mxll_elena) 
#AvengersInfinityWar https://t.co/LXipu6f2nD",FALSE,2,NA,2018-04-25 21:06:40,FALSE,NA,"989249357198299136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tposedobrev",1,FALSE,FALSE,NA,NA
"388","La q hace de Pepper Potts dijo en la premier de #AvengersInfinityWar que no había visto ninguna película de los ven… https://t.co/kNEz550r4c",FALSE,0,NA,2018-04-25 21:06:40,TRUE,NA,"989249356967661569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","florencia_ps",0,FALSE,FALSE,NA,NA
"389","It's like Christmas eve, but better... #AvengersInfinityWar tomorrow!!!!! @Russo_Brothers @JamesGunn… https://t.co/j8JyAnK7kK",FALSE,0,NA,2018-04-25 21:06:39,TRUE,NA,"989249353150795776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WillJeziorski",0,FALSE,FALSE,NA,NA
"390","Almost time to suit up... #AvengersInfinityWar #Midnight https://t.co/yc3H17oQNQ",FALSE,0,NA,2018-04-25 21:06:39,FALSE,NA,"989249351141810176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HoracePecksniff",0,FALSE,FALSE,NA,NA
"391","There should be a setting on iPhones where you can temporarily lock yourself out of all social media for 24hrs just… https://t.co/737HvPYeHv",FALSE,0,NA,2018-04-25 21:06:39,TRUE,NA,"989249350151884801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kielgraves",0,FALSE,FALSE,NA,NA
"392","RT @ilysmrdj: #InfinityWar #AvengersInfinityWar 

ME BEFORE, DURING, AND AFTER THE AVENGERS INFINITY WAR: https://t.co/9mdP9Oh166",FALSE,0,NA,2018-04-25 21:06:37,FALSE,NA,"989249345185812481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaraTaby24",239,TRUE,FALSE,NA,NA
